"period","iso_alpha_3_code","parameter","0.1","0.5","0.9","estimate_version"
"2015, 2020","LCA","arr",-3.41711805318657,1.18764332610903,6.45894745402328,"estimates_12-19-22"
"2015, 2020","LCA","percent_change_in_mmr",-18.6319793252872,5.76534327376106,27.5988043355717,"estimates_12-19-22"
"2016, 2020","LCA","arr",-8.66827007899741,-3.69445058910598,1.75762800498873,"estimates_12-19-22"
"2016, 2020","LCA","percent_change_in_mmr",-41.4435917072129,-15.9255540473134,6.78906272520209,"estimates_12-19-22"
"2000, 2015","WSM","arr",-1.31215233631395,1.67407975510514,4.53245034778852,"estimates_12-19-22"
"2000, 2015","WSM","percent_change_in_mmr",-21.7528339891005,22.2064733357015,49.3315902467392,"estimates_12-19-22"
"2000, 2020","WSM","arr",-1.50868360596571,1.160360555149,3.65966409648916,"estimates_12-19-22"
"2000, 2020","WSM","percent_change_in_mmr",-35.2205228951287,20.7111041243579,51.9019430372804,"estimates_12-19-22"
"2010, 2020","WSM","arr",-2.95691495875074,0.384163595301681,3.5210977838323,"estimates_12-19-22"
"2010, 2020","WSM","percent_change_in_mmr",-34.405544906895,3.76878095046681,29.6797054121029,"estimates_12-19-22"
"2000, 2005","WSM","arr",-0.0969997123359781,3.69950062328935,7.59340369619145,"estimates_12-19-22"
"2000, 2005","WSM","percent_change_in_mmr",-0.486176585411001,16.8874963468094,31.5912913025477,"estimates_12-19-22"
"2005, 2010","WSM","arr",-3.68984314844239,0.20142765277222,3.85740578859499,"estimates_12-19-22"
"2005, 2010","WSM","percent_change_in_mmr",-20.2607553919293,1.0020835790055,17.5411073296849,"estimates_12-19-22"
"2010, 2015","WSM","arr",-2.8245115602092,1.10849167612277,4.88975371163055,"estimates_12-19-22"
"2010, 2015","WSM","percent_change_in_mmr",-15.1684414765389,5.39166289993467,21.6894367836185,"estimates_12-19-22"
"2015, 2020","WSM","arr",-4.24578220304923,-0.383153927632159,3.34795534660668,"estimates_12-19-22"
"2015, 2020","WSM","percent_change_in_mmr",-23.6505439388149,-1.93423825512155,15.4136912201209,"estimates_12-19-22"
"2016, 2020","WSM","arr",-4.68466455022959,-0.712283357955069,3.09925311977618,"estimates_12-19-22"
"2016, 2020","WSM","percent_change_in_mmr",-20.6093448977313,-2.8901094683822,11.6593767154235,"estimates_12-19-22"
"2000, 2015","STP","arr",-0.638393275236018,1.59869254813441,4.74773519790524,"estimates_12-19-22"
"2000, 2015","STP","percent_change_in_mmr",-10.0493815490768,21.3217851938411,50.9416695014393,"estimates_12-19-22"
"2000, 2020","STP","arr",-1.04895200862684,0.968606963693389,3.74723839194783,"estimates_12-19-22"
"2000, 2020","STP","percent_change_in_mmr",-23.3419582871749,17.6112582858354,52.7372371319215,"estimates_12-19-22"
"2010, 2020","STP","arr",-2.17517650006038,0.988590391408899,4.26462095743174,"estimates_12-19-22"
"2010, 2020","STP","percent_change_in_mmr",-24.2987393792646,9.41296082204289,34.7185310286957,"estimates_12-19-22"
"2000, 2005","STP","arr",-0.625210403355606,2.05608827439402,6.14792552561825,"estimates_12-19-22"
"2000, 2005","STP","percent_change_in_mmr",-3.17542719459032,9.76965655078448,26.4640832949397,"estimates_12-19-22"
"2005, 2010","STP","arr",-3.17915207610681,-0.0826468357139355,3.89238180010938,"estimates_12-19-22"
"2005, 2010","STP","percent_change_in_mmr",-17.2288245086304,-0.414090619993662,17.685185519284,"estimates_12-19-22"
"2010, 2015","STP","arr",-0.736232552763572,2.82850584539733,6.78453209281269,"estimates_12-19-22"
"2010, 2015","STP","percent_change_in_mmr",-3.74978348027604,13.1879969814112,28.7678984448636,"estimates_12-19-22"
"2015, 2020","STP","arr",-4.64533146179459,-0.849238702799645,2.86594622419647,"estimates_12-19-22"
"2015, 2020","STP","percent_change_in_mmr",-26.1456068390822,-4.33763408720847,13.350355922946,"estimates_12-19-22"
"2016, 2020","STP","arr",-0.8330193389645,3.06001267417586,6.79550411171827,"estimates_12-19-22"
"2016, 2020","STP","percent_change_in_mmr",-3.38821281098972,11.5206068423174,23.800871709288,"estimates_12-19-22"
"2000, 2015","SAU","arr",0.542604550801893,1.87933152245442,4.33892117478941,"estimates_12-19-22"
"2000, 2015","SAU","percent_change_in_mmr",7.81664917676821,24.5650678192274,47.8391573893976,"estimates_12-19-22"
"2000, 2020","SAU","arr",0.0416326606640857,1.29744016616144,3.50064555699395,"estimates_12-19-22"
"2000, 2020","SAU","percent_change_in_mmr",0.829196181332665,22.8553552329334,50.3478804570249,"estimates_12-19-22"
"2010, 2020","SAU","arr",-2.89617437922227,-0.76282365187784,2.3512164131761,"estimates_12-19-22"
"2010, 2020","SAU","percent_change_in_mmr",-33.5916329610678,-7.92672945270868,20.9525309133385,"estimates_12-19-22"
"2000, 2005","SAU","arr",2.22379181533245,4.43291779357076,8.10595342859161,"estimates_12-19-22"
"2000, 2005","SAU","percent_change_in_mmr",10.52309048764,19.8800973043495,33.3221696333329,"estimates_12-19-22"
"2005, 2010","SAU","arr",-0.356276723795569,1.92399269802349,5.53001914517709,"estimates_12-19-22"
"2005, 2010","SAU","percent_change_in_mmr",-1.79734580813365,9.17173269499266,24.1567104044405,"estimates_12-19-22"
"2010, 2015","SAU","arr",-3.52178199817085,-0.939503776474886,2.71849728212504,"estimates_12-19-22"
"2010, 2015","SAU","percent_change_in_mmr",-19.2544310480098,-4.80960044324094,12.7091765536329,"estimates_12-19-22"
"2015, 2020","SAU","arr",-3.41369964996613,-0.600961531150751,3.23762569382447,"estimates_12-19-22"
"2015, 2020","SAU","percent_change_in_mmr",-18.6117047858615,-3.05040759502126,14.9457828522144,"estimates_12-19-22"
"2016, 2020","SAU","arr",-2.97099549806734,0.0202405043649597,3.92762804951506,"estimates_12-19-22"
"2016, 2020","SAU","percent_change_in_mmr",-12.6189518006681,0.08092924186478,14.5385769341421,"estimates_12-19-22"
"2000, 2015","SEN","arr",2.3553273769941,4.80221856174251,5.98035719644143,"estimates_12-19-22"
"2000, 2015","SEN","percent_change_in_mmr",29.7632913863473,51.340970028961,59.223064261446,"estimates_12-19-22"
"2000, 2020","SEN","arr",2.35203747188412,4.66994188734471,5.7828795037088,"estimates_12-19-22"
"2000, 2020","SEN","percent_change_in_mmr",37.5252355739645,60.7016771546722,68.5438571016206,"estimates_12-19-22"
"2010, 2020","SEN","arr",2.46736160598011,5.60288599973022,7.51551864881898,"estimates_12-19-22"
"2010, 2020","SEN","percent_change_in_mmr",21.865316825629,42.895576269667,52.8365927475742,"estimates_12-19-22"
"2000, 2005","SEN","arr",1.20855200774909,4.47041542858221,6.31501273092581,"estimates_12-19-22"
"2000, 2005","SEN","percent_change_in_mmr",5.86380744612528,20.0301718938596,27.0758725147438,"estimates_12-19-22"
"2005, 2010","SEN","arr",-0.380422228347972,3.26036726498933,4.99072246584442,"estimates_12-19-22"
"2005, 2010","SEN","percent_change_in_mmr",-1.92031695601162,15.0424412569353,22.0837865511802,"estimates_12-19-22"
"2010, 2015","SEN","arr",3.36164231536877,7.01308535053835,9.12670687578993,"estimates_12-19-22"
"2010, 2015","SEN","percent_change_in_mmr",15.4715575452345,29.5772810977801,36.6398670562285,"estimates_12-19-22"
"2015, 2020","SEN","arr",0.639267230522497,4.21994982654977,6.84965480937769,"estimates_12-19-22"
"2015, 2020","SEN","percent_change_in_mmr",3.14579324553352,19.0223900228732,28.9994599931744,"estimates_12-19-22"
"2016, 2020","SEN","arr",-1.82565615757312,1.83305470602668,4.70049468033633,"estimates_12-19-22"
"2016, 2020","SEN","percent_change_in_mmr",-7.57587712367372,7.06986279975969,17.1401687932108,"estimates_12-19-22"
"2000, 2015","SRB","arr",0.0766053783118313,2.25120278925955,4.50939381458731,"estimates_12-19-22"
"2000, 2015","SRB","percent_change_in_mmr",1.14247672290939,28.6576697645223,49.1560508079878,"estimates_12-19-22"
"2000, 2020","SRB","arr",0.781443964476799,2.80061359517814,4.72413638390756,"estimates_12-19-22"
"2000, 2020","SRB","percent_change_in_mmr",14.4687843045149,42.8861013428369,61.1253289089696,"estimates_12-19-22"
"2010, 2020","SRB","arr",0.144460868889401,3.4829766840887,6.25376695302345,"estimates_12-19-22"
"2010, 2020","SRB","percent_change_in_mmr",1.43421974303979,29.4111275447237,46.4940146081258,"estimates_12-19-22"
"2000, 2005","SRB","arr",-1.4848362052925,2.14871947034073,5.28296956483716,"estimates_12-19-22"
"2000, 2005","SRB","percent_change_in_mmr",-7.70672232913654,10.1865974878483,23.2140479219681,"estimates_12-19-22"
"2005, 2010","SRB","arr",-1.66117414241941,2.45818478006912,6.13102801926059,"estimates_12-19-22"
"2005, 2010","SRB","percent_change_in_mmr",-8.66055987678877,11.5656077145351,26.4019274753645,"estimates_12-19-22"
"2010, 2015","SRB","arr",-1.40709345344506,2.5248982475065,5.91881843703355,"estimates_12-19-22"
"2010, 2015","SRB","percent_change_in_mmr",-7.28886431873743,11.8601028036958,25.6168627053009,"estimates_12-19-22"
"2015, 2020","SRB","arr",0.194589332763139,4.31230492024296,8.61580319037584,"estimates_12-19-22"
"2015, 2020","SRB","percent_change_in_mmr",0.968228757086066,19.3954599328468,35.0004705513562,"estimates_12-19-22"
"2016, 2020","SRB","arr",-0.224135309452017,4.0585968226215,8.77663435812038,"estimates_12-19-22"
"2016, 2020","SRB","percent_change_in_mmr",-0.900572223488141,14.9851182431603,29.6062267100003,"estimates_12-19-22"
"2000, 2015","SYC","arr",11.5000965574903,15.0288155041137,18.5719327967464,"estimates_12-19-22"
"2000, 2015","SYC","percent_change_in_mmr",82.1829522363201,89.5055362032093,93.8319652722441,"estimates_12-19-22"
"2000, 2020","SYC","arr",9.96659116213764,12.9554751815362,16.0284837793123,"estimates_12-19-22"
"2000, 2020","SYC","percent_change_in_mmr",86.375739773641,92.5062064150584,95.9469346715807,"estimates_12-19-22"
"2010, 2020","SYC","arr",3.90324352583302,9.01394574587792,14.2130091796309,"estimates_12-19-22"
"2010, 2020","SYC","percent_change_in_mmr",32.3162681000764,59.3996932455904,75.8600189372036,"estimates_12-19-22"
"2000, 2005","SYC","arr",15.7485818757407,21.7948668428557,27.5224623147002,"estimates_12-19-22"
"2000, 2005","SYC","percent_change_in_mmr",54.4986911168078,66.369719362414,74.7444197856845,"estimates_12-19-22"
"2005, 2010","SYC","arr",6.44354983084893,12.2180804384375,18.1215531823491,"estimates_12-19-22"
"2005, 2010","SYC","percent_change_in_mmr",27.5430426048971,45.714010980559,59.5893838192983,"estimates_12-19-22"
"2010, 2015","SYC","arr",4.95011067177886,11.0771027342434,17.2004208068096,"estimates_12-19-22"
"2010, 2015","SYC","percent_change_in_mmr",21.9254099524053,42.5270118598696,57.6846820053917,"estimates_12-19-22"
"2015, 2020","SYC","arr",0.141739125735646,6.81319877934909,13.7513206460458,"estimates_12-19-22"
"2015, 2020","SYC","percent_change_in_mmr",0.706188253879359,28.869924505097,49.7201623425468,"estimates_12-19-22"
"2016, 2020","SYC","arr",3.6204544084023,10.6562401067106,18.1126419501319,"estimates_12-19-22"
"2016, 2020","SYC","percent_change_in_mmr",13.4820401774561,34.7046656770159,51.543595926996,"estimates_12-19-22"
"2000, 2015","SLE","arr",4.86548935804782,7.18342566192048,8.46519447871906,"estimates_12-19-22"
"2000, 2015","SLE","percent_change_in_mmr",51.800589679934,65.9559137400274,71.9106354972103,"estimates_12-19-22"
"2000, 2020","SLE","arr",4.68392693565734,6.82240658627788,7.99044524125479,"estimates_12-19-22"
"2000, 2020","SLE","percent_change_in_mmr",60.8114426004578,74.4486828090217,79.7717295044049,"estimates_12-19-22"
"2010, 2020","SLE","arr",3.77603003727769,6.38821774393774,8.45239524205808,"estimates_12-19-22"
"2010, 2020","SLE","percent_change_in_mmr",31.4497411349943,47.2085939246967,57.0545514271062,"estimates_12-19-22"
"2000, 2005","SLE","arr",1.49890553443085,5.04396822725307,7.09875054063927,"estimates_12-19-22"
"2000, 2005","SLE","percent_change_in_mmr",7.22057231530308,22.2909460681213,29.8782750969859,"estimates_12-19-22"
"2005, 2010","SLE","arr",5.95786400551911,9.67953215697828,11.4469042294664,"estimates_12-19-22"
"2005, 2010","SLE","percent_change_in_mmr",25.7619365410411,38.367238006589,43.5799278750003,"estimates_12-19-22"
"2010, 2015","SLE","arr",4.34471714656012,7.14714506939434,9.35671031664998,"estimates_12-19-22"
"2010, 2015","SLE","percent_change_in_mmr",19.5259850330278,30.04774526705,37.3643453457743,"estimates_12-19-22"
"2015, 2020","SLE","arr",2.34143647454583,5.58825161811909,8.55407517056092,"estimates_12-19-22"
"2015, 2020","SLE","percent_change_in_mmr",11.0478535909609,24.3772166218114,34.7995462957483,"estimates_12-19-22"
"2016, 2020","SLE","arr",-0.348048814909297,3.17001261719834,6.2851962265549,"estimates_12-19-22"
"2016, 2020","SLE","percent_change_in_mmr",-1.40193143230341,11.9090606977345,22.2294872340157,"estimates_12-19-22"
"2000, 2015","SGP","arr",2.74930853470959,4.37728910566198,6.83456367242701,"estimates_12-19-22"
"2000, 2015","SGP","percent_change_in_mmr",33.7938050076583,48.1384939278004,64.1269709820395,"estimates_12-19-22"
"2000, 2020","SGP","arr",1.76239123544627,3.319723576781,5.64667950086504,"estimates_12-19-22"
"2000, 2020","SGP","percent_change_in_mmr",29.705613653673,48.5183480313373,67.6752145998718,"estimates_12-19-22"
"2010, 2020","SGP","arr",-1.75609936596559,0.853464798163173,4.29126492067174,"estimates_12-19-22"
"2010, 2020","SGP","percent_change_in_mmr",-19.1973023146656,8.18059061166422,34.8922430381604,"estimates_12-19-22"
"2000, 2005","SGP","arr",0.371765073680701,3.48294747513712,6.52076363367284,"estimates_12-19-22"
"2000, 2005","SGP","percent_change_in_mmr",1.84165347723465,15.9826930160434,27.8222369051871,"estimates_12-19-22"
"2005, 2010","SGP","arr",5.50719473812994,7.99930736683889,12.32739241872,"estimates_12-19-22"
"2005, 2010","SGP","percent_change_in_mmr",24.0701025000111,32.9656739241123,46.0099067602786,"estimates_12-19-22"
"2010, 2015","SGP","arr",-1.20579430375508,1.63087103370416,5.5481609770992,"estimates_12-19-22"
"2010, 2015","SGP","percent_change_in_mmr",-6.21442335425397,7.83074322834908,24.2254747195929,"estimates_12-19-22"
"2015, 2020","SGP","arr",-3.46085499591955,0.0452296056046472,4.31709613476755,"estimates_12-19-22"
"2015, 2020","SGP","percent_change_in_mmr",-18.8916940015158,0.225892495567529,19.4147702091237,"estimates_12-19-22"
"2016, 2020","SGP","arr",-5.25124175579569,-1.62573105056213,2.7646253813828,"estimates_12-19-22"
"2016, 2020","SGP","percent_change_in_mmr",-23.3739360179971,-6.7190235388683,10.4689784701521,"estimates_12-19-22"
"2000, 2015","SVK","arr",2.16272948326919,3.62324578511393,5.5664262849658,"estimates_12-19-22"
"2000, 2015","SVK","percent_change_in_mmr",27.7045811729294,41.9280174597883,56.6109873077918,"estimates_12-19-22"
"2000, 2020","SVK","arr",1.43613749781767,2.76591639036781,4.60744835009874,"estimates_12-19-22"
"2000, 2020","SVK","percent_change_in_mmr",24.9658972729382,42.4883861203709,60.2074177431367,"estimates_12-19-22"
"2010, 2020","SVK","arr",-1.66343706614136,0.516383725890535,3.07381087413879,"estimates_12-19-22"
"2010, 2020","SVK","percent_change_in_mmr",-18.0979012589019,5.03277654345507,26.4629686070374,"estimates_12-19-22"
"2000, 2005","SVK","arr",0.513304658299831,2.52498231691598,5.78175698832489,"estimates_12-19-22"
"2000, 2005","SVK","percent_change_in_mmr",2.53386796758354,11.8604749610698,25.1053587941668,"estimates_12-19-22"
"2005, 2010","SVK","arr",5.07047660449894,7.47147940151667,10.145648298023,"estimates_12-19-22"
"2005, 2010","SVK","percent_change_in_mmr",22.3938748997559,31.17299264456,39.7870301686252,"estimates_12-19-22"
"2010, 2015","SVK","arr",-1.75209623209381,0.895528705555186,3.59710763109956,"estimates_12-19-22"
"2010, 2015","SVK","percent_change_in_mmr",-9.15566859200502,4.37887669612589,16.4608982433687,"estimates_12-19-22"
"2015, 2020","SVK","arr",-2.58752744950068,0.133770566572267,3.4367144187019,"estimates_12-19-22"
"2015, 2020","SVK","percent_change_in_mmr",-13.8118401719284,0.666620983613745,15.788249581985,"estimates_12-19-22"
"2016, 2020","SVK","arr",-1.50295954799718,1.38637615884329,4.84163712401213,"estimates_12-19-22"
"2016, 2020","SVK","percent_change_in_mmr",-6.1962295090803,5.39454486694028,17.6066522945467,"estimates_12-19-22"
"2000, 2015","SVN","arr",4.20783046491857,5.82419023993253,7.26591612342044,"estimates_12-19-22"
"2000, 2015","SVN","percent_change_in_mmr",46.8033397715215,58.2565876809972,66.374564946615,"estimates_12-19-22"
"2000, 2020","SVN","arr",2.75281048837563,4.91819249195333,6.58263955405509,"estimates_12-19-22"
"2000, 2020","SVN","percent_change_in_mmr",42.337438941935,62.6051988677091,73.1935566963323,"estimates_12-19-22"
"2010, 2020","SVN","arr",-0.54962985729109,3.03213853575422,5.56451986448867,"estimates_12-19-22"
"2010, 2020","SVN","percent_change_in_mmr",-5.65015690973745,26.1558836886524,42.6760676511243,"estimates_12-19-22"
"2000, 2005","SVN","arr",2.36316681051482,5.37171106875865,7.20923582900269,"estimates_12-19-22"
"2000, 2005","SVN","percent_change_in_mmr",11.1444652726573,23.5539982169697,30.2645768661153,"estimates_12-19-22"
"2005, 2010","SVN","arr",6.32192617506153,8.32786601493605,11.0979571858123,"estimates_12-19-22"
"2005, 2010","SVN","percent_change_in_mmr",27.1010761034827,34.0579131192605,42.5869098507492,"estimates_12-19-22"
"2010, 2015","SVN","arr",1.35990490969389,3.69391343738977,6.21415254777648,"estimates_12-19-22"
"2010, 2015","SVN","percent_change_in_mmr",6.57350841823793,16.8642749243746,26.7071858930908,"estimates_12-19-22"
"2015, 2020","SVN","arr",-2.85942197346214,2.30943979221127,5.80353904785409,"estimates_12-19-22"
"2015, 2020","SVN","percent_change_in_mmr",-15.3696458249241,10.9054471000002,25.1868815683276,"estimates_12-19-22"
"2016, 2020","SVN","arr",-5.04416192709942,0.732894965421224,4.80472831794197,"estimates_12-19-22"
"2016, 2020","SVN","percent_change_in_mmr",-22.3562291788576,2.88902584665701,17.4849206095908,"estimates_12-19-22"
"2000, 2015","SLB","arr",-2.06238453505839,0.547868090408693,2.66894491336656,"estimates_12-19-22"
"2000, 2015","SLB","percent_change_in_mmr",-36.2549643703293,7.88940518420324,32.9908987607002,"estimates_12-19-22"
"2000, 2020","SLB","arr",-1.29764422951514,1.10530981516883,3.16720953949622,"estimates_12-19-22"
"2000, 2020","SLB","percent_change_in_mmr",-29.6319183070986,19.8332992050834,46.9238175966869,"estimates_12-19-22"
"2010, 2020","SLB","arr",-1.22213216694046,1.81773707626071,4.69881194282771,"estimates_12-19-22"
"2010, 2020","SLB","percent_change_in_mmr",-12.9995022232308,16.6210000191219,37.4923345071811,"estimates_12-19-22"
"2000, 2005","SLB","arr",-3.63343829063348,-0.257752462943826,2.36941286022835,"estimates_12-19-22"
"2000, 2005","SLB","percent_change_in_mmr",-19.9220683245255,-1.29710282167673,11.1722107108277,"estimates_12-19-22"
"2005, 2010","SLB","arr",-2.30721705379671,1.0938734627932,4.0747527146359,"estimates_12-19-22"
"2005, 2010","SLB","percent_change_in_mmr",-12.2278342227326,5.32248737461242,18.4323651474908,"estimates_12-19-22"
"2010, 2015","SLB","arr",-2.70003572493132,0.815874771480177,4.24236766596126,"estimates_12-19-22"
"2010, 2015","SLB","percent_change_in_mmr",-14.4538829545926,3.99728735690583,19.1131059022772,"estimates_12-19-22"
"2015, 2020","SLB","arr",-0.598054620701917,2.80153320120601,6.32645333939034,"estimates_12-19-22"
"2015, 2020","SLB","percent_change_in_mmr",-3.03543658542781,13.0708407101245,27.1175751912387,"estimates_12-19-22"
"2016, 2020","SLB","arr",-1.41359515902929,2.03620308735708,5.70693725058331,"estimates_12-19-22"
"2016, 2020","SLB","percent_change_in_mmr",-5.8172972746852,7.82194725953029,20.4096622310519,"estimates_12-19-22"
"2000, 2015","SOM","arr",0.114199929060376,2.36876809792151,5.19272576310954,"estimates_12-19-22"
"2000, 2015","SOM","percent_change_in_mmr",1.69841012282207,29.9047537943806,54.1093531384508,"estimates_12-19-22"
"2000, 2020","SOM","arr",0.783043830653111,2.80252662299761,5.36437962260776,"estimates_12-19-22"
"2000, 2020","SOM","percent_change_in_mmr",14.4961466817194,42.9079504187604,65.7976521543556,"estimates_12-19-22"
"2010, 2020","SOM","arr",1.4941555811162,4.37247083440099,7.52285140215337,"estimates_12-19-22"
"2010, 2020","SOM","percent_change_in_mmr",13.8788842470324,35.4188157698911,52.8711616259965,"estimates_12-19-22"
"2000, 2005","SOM","arr",-2.73023165752193,0.266751346408646,4.0424567672091,"estimates_12-19-22"
"2000, 2005","SOM","percent_change_in_mmr",-14.6268154782318,1.32490160811631,18.3005430649281,"estimates_12-19-22"
"2005, 2010","SOM","arr",-0.990333076283021,2.23057099114281,6.03381640435663,"estimates_12-19-22"
"2005, 2010","SOM","percent_change_in_mmr",-5.07630912965204,10.553414501291,26.0433311377168,"estimates_12-19-22"
"2010, 2015","SOM","arr",1.36076070388511,4.60093406131135,8.31941287360564,"estimates_12-19-22"
"2010, 2015","SOM","percent_change_in_mmr",6.5775057707918,20.5503503775807,34.0300355702855,"estimates_12-19-22"
"2015, 2020","SOM","arr",0.62758221527875,4.1411825214929,7.83846325972427,"estimates_12-19-22"
"2015, 2020","SOM","percent_change_in_mmr",3.08918958741764,18.7028418728251,32.4243964485706,"estimates_12-19-22"
"2016, 2020","SOM","arr",-0.208644277862164,3.46010994505027,7.24585071965832,"estimates_12-19-22"
"2016, 2020","SOM","percent_change_in_mmr",-0.838070847943286,12.9253507356233,25.1612231373952,"estimates_12-19-22"
"2000, 2015","ZAF","arr",0.384172773872204,1.31711102517058,2.49818144312077,"estimates_12-19-22"
"2000, 2015","ZAF","percent_change_in_mmr",5.59969821249692,17.9274565366626,31.252321403776,"estimates_12-19-22"
"2000, 2020","ZAF","arr",0.595180816808963,1.46915609904863,2.922548041088,"estimates_12-19-22"
"2000, 2020","ZAF","percent_change_in_mmr",11.2224304768787,25.4597709214186,44.2620853363041,"estimates_12-19-22"
"2010, 2020","ZAF","arr",4.02049414059301,5.1696865788796,8.09089569717083,"estimates_12-19-22"
"2010, 2020","ZAF","percent_change_in_mmr",33.1052310174593,40.3674521905965,55.4736728094513,"estimates_12-19-22"
"2000, 2005","ZAF","arr",-6.4475449441006,-4.77916280415971,-3.41628257280198,"estimates_12-19-22"
"2000, 2005","ZAF","percent_change_in_mmr",-38.0405431835194,-26.992537667418,-18.6270234893888,"estimates_12-19-22"
"2005, 2010","ZAF","arr",-1.6201501112712,0.212227269591773,1.70977505765702,"estimates_12-19-22"
"2005, 2010","ZAF","percent_change_in_mmr",-8.43790478586252,1.05552614319564,8.19365313043337,"estimates_12-19-22"
"2010, 2015","ZAF","arr",7.19922705811926,8.472135459567,11.2775247930879,"estimates_12-19-22"
"2010, 2015","ZAF","percent_change_in_mmr",30.2296709674648,34.5318729967836,43.1000791451647,"estimates_12-19-22"
"2015, 2020","ZAF","arr",0.0807186838878648,1.84363234522031,5.56019510636191,"estimates_12-19-22"
"2015, 2020","ZAF","percent_change_in_mmr",0.402780073568275,8.8060488664046,24.2710566019489,"estimates_12-19-22"
"2016, 2020","ZAF","arr",-2.10938737653074,-0.182505937883209,3.51220598909617,"estimates_12-19-22"
"2016, 2020","ZAF","percent_change_in_mmr",-8.80373781447738,-0.732694928234918,13.1066115988275,"estimates_12-19-22"
"2000, 2015","SSD","arr",-0.643648756631156,2.30131240339581,4.79494093291672,"estimates_12-19-22"
"2000, 2015","SSD","percent_change_in_mmr",-10.1361699965916,29.1919052761347,51.2878192994838,"estimates_12-19-22"
"2000, 2020","SSD","arr",-0.924505657959508,1.74243712040411,4.09246905309559,"estimates_12-19-22"
"2000, 2020","SSD","percent_change_in_mmr",-20.3099486751491,29.4245208522627,55.8904448988095,"estimates_12-19-22"
"2010, 2020","SSD","arr",-4.53622205611825,-1.39914052491926,1.85366158037314,"estimates_12-19-22"
"2010, 2020","SSD","percent_change_in_mmr",-57.4003235810641,-15.01749451025,16.9199881827574,"estimates_12-19-22"
"2000, 2005","SSD","arr",1.03776912510964,5.20107054328554,7.74581019120478,"estimates_12-19-22"
"2000, 2005","SSD","percent_change_in_mmr",5.05652351976161,22.8989684885784,32.1106156257364,"estimates_12-19-22"
"2005, 2010","SSD","arr",0.758389634190236,4.40210450089398,8.44004702716539,"estimates_12-19-22"
"2005, 2010","SSD","percent_change_in_mmr",3.7209539385152,19.7565642623575,34.4267502425758,"estimates_12-19-22"
"2010, 2015","SSD","arr",-6.7982356124088,-2.86134701520993,1.22091705967163,"estimates_12-19-22"
"2010, 2015","SSD","percent_change_in_mmr",-40.4823679334254,-15.3807510236423,5.9219889759922,"estimates_12-19-22"
"2015, 2020","SSD","arr",-3.48561199916276,0.0536981542778038,3.86267415738859,"estimates_12-19-22"
"2015, 2020","SSD","percent_change_in_mmr",-19.0389543613726,0.268130588671301,17.5628257960163,"estimates_12-19-22"
"2016, 2020","SSD","arr",-2.3632727589444,1.3346480537093,5.23272292113715,"estimates_12-19-22"
"2016, 2020","SSD","percent_change_in_mmr",-9.91431375176873,5.19859176938119,18.8855378473445,"estimates_12-19-22"
"2000, 2015","ESP","arr",0.288679731567503,1.88848364938193,2.787963975281,"estimates_12-19-22"
"2000, 2015","ESP","percent_change_in_mmr",4.23778169326822,24.6685553220519,34.176587308258,"estimates_12-19-22"
"2000, 2020","ESP","arr",0.742906663263382,2.01144206525356,2.94994177402314,"estimates_12-19-22"
"2000, 2020","ESP","percent_change_in_mmr",13.8070098380963,33.1212164988676,44.5666258760197,"estimates_12-19-22"
"2010, 2020","ESP","arr",-0.236922443437004,1.12446122557792,3.5957615224742,"estimates_12-19-22"
"2010, 2020","ESP","percent_change_in_mmr",-2.39751368598965,10.635450634071,30.2027845025754,"estimates_12-19-22"
"2000, 2005","ESP","arr",-0.925976327138792,2.67315589098116,4.01127349577242,"estimates_12-19-22"
"2000, 2005","ESP","percent_change_in_mmr",-4.73873602140604,12.5110594558516,18.1730614728283,"estimates_12-19-22"
"2005, 2010","ESP","arr",0.405346100743559,2.91657741543988,4.47920611388258,"estimates_12-19-22"
"2005, 2010","ESP","percent_change_in_mmr",2.00633035669443,13.5694398824534,20.0653136336675,"estimates_12-19-22"
"2010, 2015","ESP","arr",-1.6720862935792,0.0360504294406227,2.77038360697289,"estimates_12-19-22"
"2010, 2015","ESP","percent_change_in_mmr",-8.71986201825227,0.18008978821662,12.9353448032664,"estimates_12-19-22"
"2015, 2020","ESP","arr",0.255521136762416,2.1875578965451,5.38688828783407,"estimates_12-19-22"
"2015, 2020","ESP","percent_change_in_mmr",1.26947882766599,10.3608387973023,23.6119880496081,"estimates_12-19-22"
"2016, 2020","ESP","arr",0.392586558386242,2.45287441251502,5.94994031162389,"estimates_12-19-22"
"2016, 2020","ESP","percent_change_in_mmr",1.55807981268261,9.34553298885094,21.1795426887114,"estimates_12-19-22"
"2000, 2015","LKA","arr",3.69104595549244,4.59034356687747,5.70091475431411,"estimates_12-19-22"
"2000, 2015","LKA","percent_change_in_mmr",42.5156180221957,49.7696889120222,57.4775159356882,"estimates_12-19-22"
"2000, 2020","LKA","arr",2.36259956647354,3.74842431145994,4.75463088919213,"estimates_12-19-22"
"2000, 2020","LKA","percent_change_in_mmr",37.6570699706386,52.7484559279931,61.3617001628407,"estimates_12-19-22"
"2010, 2020","LKA","arr",-0.876527325428923,2.8667107289805,4.33885157152962,"estimates_12-19-22"
"2010, 2020","LKA","percent_change_in_mmr",-9.16089759634005,24.924136690591,35.2013331716178,"estimates_12-19-22"
"2000, 2005","LKA","arr",4.95258665330188,6.32108201572446,8.86379062808683,"estimates_12-19-22"
